Activity ID,Activity Date,Month,Day,Year,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged
168545827,"Jul 20, 2014, 4:58:14 PM",7,20,2014,First Ride,Ride,"Long Lake, Olivia's Park",4017,15.74,,FALSE,,activities/168545827.gpx,70.30680084,,4017,3710,15741.40039,10.39999962,,106.0400009,106.0400009,256.2999878,296,34.09999847,0,,,,,,,,78.33139801,324.0295715,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169141943,"Jul 21, 2014, 11:31:14 PM",7,21,2014,Sunfish Lake Park,Ride,With Isaac,2670,6.07,,FALSE,,activities/169141943.gpx,70.30680084,,2670,2224,6073.799805,10.69999981,,49.28659821,,271.8999939,300.1000061,36.20000076,-0.00164642,,,,,,,,80.12229919,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170713683,"Jul 25, 2014, 1:52:35 PM",7,25,2014,Morning Ride,Ride,"Long Lake, Croixwood Route",2415,8.61,,FALSE,,activities/170713683.gpx,70.30680084,,2415,2266,8616.599609,12,,38.95869827,38.95869827,271.7000122,296,31.10000038,0,,,,,,,,58.63050079,148.1352386,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172652619,"Jul 29, 2014, 6:41:47 PM",7,29,2014,And then It Poured,Ride,"Downtown, North, It Rained Hard",3473,13.11,,FALSE,,activities/172652619.gpx,70.30680084,,3473,3098,13109.40039,11.30000019,,188.6179962,188.6179962,215.6999969,291.7000122,31.70000076,0,,,,,,,,86.83339691,299.9460144,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174135482,"Aug 2, 2014, 12:34:58 AM",8,2,2014,Evening Ride,Ride,"Stairs, Long Lake, Hale Pitstop, Nice Clouds",3849,13.93,,FALSE,,activities/174135482.gpx,70.30680084,,3849,3177,13930.2002,12.19999981,,105.5879974,105.5879974,237.1999969,291.7000122,34.29999924,0,,,,,,,,78.43959808,277.8609009,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183094076,"Aug 20, 2014, 9:12:46 PM",8,20,2014,First Recovery,Ride,"Long Lake, First Since Lymes",2457,10.14,,FALSE,,activities/183094076.gpx,70.30680084,,2457,2261,10144.09961,12.10000038,,48.04090118,48.24089813,272.2000122,296,14.80000019,-0.00197159,,,,,,,,75.69309998,190.8234406,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183893407,"Aug 22, 2014, 6:02:17 PM",8,22,2014,Gooseberry Falls,Hike,North Shore Trip,7223,5.27,,FALSE,,activities/183893407.gpx,70.30680084,,7223,4453,5272.899902,4,,89.7052002,,183.5,224.5,49,-0.00568947,,,,,,,,,455.4971313,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184275725,"Aug 23, 2014, 3:56:27 PM",8,23,2014,Cascade River,Hike,North Shore Trip,3244,1.68,,FALSE,,activities/184275725.gpx,70.30680084,,3244,1766,1684.800049,2,,30.07369995,,198.3999939,234.6999969,47.09999847,-0.0237417,,,,,,,,,145.5407104,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184352535,"Aug 23, 2014, 5:46:58 PM",8,23,2014,Judge C. R. Magney Park,Hike,North Shore Trip,3613,3.54,,FALSE,,activities/184352535.gpx,70.30680084,,3613,2918,3545.899902,2.799999952,,125.6569977,,188,257.8999939,50,0.00564032,,,,,,,,,306.3110046,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184785568,"Aug 24, 2014, 3:56:27 PM",8,24,2014,Temperance River,Hike,North Shore Trip,4031,2.83,,FALSE,,activities/184785568.gpx,70.30680084,,4031,2800,2837,2.5,,44.54740143,,183.8000031,232.8999939,42.40000153,0.0140994,,,,,,,,,245.072998,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186141924,"Aug 27, 2014, 5:29:16 PM",8,27,2014,Lunch Ride,Ride,"Downtown, Summer, Tashi",2008,9.09,,FALSE,,activities/186141924.gpx,70.30680084,,2008,1848,9093.5,15.39999962,,102.1350021,102.1350021,227.1000061,291.7000122,15,0,,,,,,,,89.15529633,183.7062836,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187988821,"Aug 31, 2014, 4:58:37 PM",8,31,2014,Back from Cabin,Ride,,2155,10.53,,FALSE,,activities/187988821.gpx,70.30680084,,2155,2087,10532.7998,12.39999962,,70.0684967,70.0684967,259.3999939,291.7000122,15.5,0,,,,,,,,87.24009705,203.0081482,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190798448,"Sep 6, 2014, 8:04:15 PM",9,6,2014,Distance,Ride,"Squirrels, Snapping Turtle, Ravine",3641,16.02,,FALSE,,activities/190798448.gpx,70.30680084,,3641,3465,16027.7002,15.10000038,,133.6009979,133.701004,227.1000061,291.7000122,32.29999924,-0.00062392,,,,,,,,97.23639679,375.6704102,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074670,"Sep 27, 2014, 2:06:37 PM",9,27,2014,Explore,Ride,Exploring,5014,19.4,,FALSE,,activities/200074670.gpx,70.30680084,,5014,4745,19404.59961,10.39999962,,115.6959991,115.7959976,244,292.7999878,30.39999962,-0.000515342,,,,,,,,80.98490143,428.4647827,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203789919,"Oct 5, 2014, 7:16:17 PM",10,5,2014,Afternoon Ride,Ride,Lost part of it cause phone died - add 2 miles,1450,4.87,,FALSE,,activities/203789919.gpx,70.30680084,,1450,1143,4876.100098,10.10000038,,0,18.10000038,272.2000122,291.6000061,6.300000191,-0.371197999,,,,,,,,66.167099,84.32633209,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206546649,"Oct 12, 2014, 3:24:47 PM",10,12,2014,Browns Creek Exploration,Ride,,4289,16.77,,FALSE,,activities/206546649.gpx,70.30680084,,4289,3620,16775.90039,11.69999981,,125.3980026,125.5979996,209.6999969,296,27.29999924,-0.00119219,,,,,,,,97.87640381,395.0585022,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206709516,"Oct 12, 2014, 10:40:55 PM",10,12,2014,Round Two,Ride,,1839,9.28,,FALSE,,activities/206709516.gpx,70.30680084,,1839,1780,9285.099609,10.60000038,,49.42710114,49.42710114,272.3999939,296,14.19999981,0,,,,,,,,93.3973999,185.3658142,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209638220,"Oct 20, 2014, 1:45:29 PM",10,20,2014,Browns Creek,Ride,,2439,12.92,,FALSE,,activities/209638220.gpx,70.30680084,,2439,2429,12921.40039,13.10000038,,126.2089996,126.2089996,210.8000031,292.7999878,22.70000076,0,,,,,,,,114.427002,309.9066467,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210165271,"Oct 21, 2014, 10:11:45 PM",10,21,2014,Confusion ,Ride,,2216,12.9,,FALSE,,activities/210165271.gpx,70.30680084,,2216,2202,12904.5,13,,120.5589981,120.4589996,210.3999939,292.7999878,20.29999924,0.000774923,,,,,,,,128.4160004,315.290802,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211191496,"Oct 24, 2014, 8:02:08 PM",10,24,2014,Relief?,Ride,,6844,19.66,,FALSE,,activities/211191496.gpx,70.30680084,,6844,4850,19667.90039,12.69999981,,150.5950012,150.4949951,209.6000061,296,37.5,0.000508443,,,,,,,,92.23950195,498.8081665,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211481797,"Oct 25, 2014, 3:31:34 PM",10,25,2014,Morning Ride,Ride,,2227,9.18,,FALSE,,activities/211481797.gpx,70.30680084,,2227,1985,9186.099609,14.80000019,,38.02859879,37.92860031,272.2000122,296,10.80000019,0.0010886,,,,,,,,76.68969727,169.7353973,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214253030,"Nov 1, 2014, 3:14:06 PM",11,1,2014,Morning Ride,Ride,Coldddd,1208,4.36,,FALSE,,activities/214253030.gpx,70.30680084,,1208,1044,4368.299805,8.300000191,,13.66539955,13.66539955,279.7999878,294.1000061,10.5,0,,,,,,,,60.47700119,70.39885712,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264440072,"Mar 7, 2015, 6:24:15 PM",3,7,2015,First of the Year,Ride,Take that Jesus,6339,8.64,,FALSE,,activities/264440072.gpx,70.30680084,,6339,3236,8640,8.199999809,,25.8416996,31.74169922,271.6000061,295.1000061,48.79999924,-0.068287,,,,,,,,44.11999893,159.1911316,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265071835,"Mar 8, 2015, 5:48:18 PM",3,8,2015,Day 2,Ride,,2162,8.95,,FALSE,,activities/265071835.gpx,70.30680084,,2162,2106,8949.099609,9.699999809,,75.70410156,75.60410309,257,296,21.89999962,0.00111743,,,,,,,,74.43720245,174.7926941,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268595752,"Mar 15, 2015, 2:44:49 PM",3,15,2015,Morning Run,Run,Cemetery,1555,4.17,,FALSE,,activities/268595752.gpx,70.30680084,,1555,1502,4173.299805,4.699999809,,10.07390022,,423.6000061,446.3999939,20.60000038,-0.00479237,,,,,,,,,364.430542,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269251653,"Mar 16, 2015, 6:23:55 PM",3,16,2015,Bass Lake,Ride,,4820,25.64,,FALSE,,activities/269251653.gpx,70.30680084,,4820,4687,25647.30078,11.10000038,,63.53519821,,414.2000122,444.6000061,33.79999924,0.000389905,,,,,,,,76.77809906,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275349183,"Mar 28, 2015, 3:03:07 PM",3,28,2015,Morning Ride,Ride,,2360,9.35,,FALSE,,activities/275349183.gpx,70.30680084,,2360,2194,9354.900391,11,,38.51459885,38.61460114,271.7000122,296,11.30000019,-0.00106896,,,,,,,,64.17250061,156.9858246,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293162767,"Apr 26, 2015, 6:54:54 PM",4,26,2015,Afternoon Ride,Ride,First Browns creek ,3036,14.15,,FALSE,,activities/293162767.gpx,70.30680084,,3036,2931,14157.2998,12.10000038,,118.1299973,118.2300034,210.6999969,292.7999878,26.60000038,-0.000706349,,,,,,,,96.11399841,314.1068115,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301979654,"May 10, 2015, 5:06:11 PM",5,10,2015,Croixwood Exploration ,Ride,,4766,11.79,,FALSE,,activities/301979654.gpx,70.30680084,,4766,4100,11789.7998,11.5,,53.27280045,53.27280045,270.3999939,296,34,0,,,,,,,,50.90200043,232.6984863,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306778667,"May 18, 2015, 12:13:51 AM",5,18,2015,Evening Ride,Ride,Saw Corbz,3485,7.23,,FALSE,,activities/306778667.gpx,70.30680084,,3485,1674,7232.899902,13.60000038,,43.54299927,43.54299927,270.8999939,291.7000122,35.59999847,0,,,,,,,,76.93499756,143.5999451,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310276740,"May 23, 2015, 6:33:08 PM",5,23,2015,Browns ,Ride,,2895,12.61,,FALSE,,activities/310276740.gpx,70.30680084,,2895,2715,12615.09961,11.60000038,,112.064003,112.1640015,208.1999969,296,24.39999962,-0.000792701,,,,,,,,103.5999985,313.6205139,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321753889,"Jun 9, 2015, 2:44:14 PM",6,9,2015,Croixwood ,Ride,,2233,7.24,,FALSE,,activities/321753889.gpx,70.30680084,,2233,2058,7241.299805,10.30000019,,37.7276001,37.92760086,270.7000122,296,16,-0.00276194,,,,,,,,58.95569992,135.2838745,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322917936,"Jun 11, 2015, 12:04:59 AM",6,11,2015,Evening Ride,Ride,,2918,9.39,,FALSE,,activities/322917936.gpx,70.30680084,,2918,2303,9396,10.60000038,,38.52000046,38.72000122,271.6000061,296,11.30000019,-0.00212857,,,,,,,,72.12210083,185.1983795,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326186699,"Jun 15, 2015, 7:03:09 PM",6,15,2015,Afternoon Ride,Ride,,3417,14.51,,FALSE,,activities/326186699.gpx,70.30680084,,3417,3182,14512.2002,13.30000019,,144.9060059,145.1060028,207.6999969,293.7999878,36.09999847,-0.00137815,,,,,,,,92.30090332,327.4771423,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327323123,"Jun 17, 2015, 2:35:01 PM",6,17,2015,Morning Ride,Ride,,3401,13.54,,FALSE,,activities/327323123.gpx,70.30680084,,3401,2623,13541,12.10000038,,125.8030014,125.9029999,208.1999969,296,24.10000038,-0.000738498,,,,,,,,113.9749985,333.3364258,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337253884,"Jul 1, 2015, 11:31:48 PM",7,1,2015,Evening Ride,Ride,,2662,10.87,,FALSE,,activities/337253884.gpx,70.30680084,,2662,2555,10872.5,11.80000019,,48.13159943,48.13159943,270.5,291.7000122,14.80000019,0,,,,,,,,77.0243988,219.4290314,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337886595,"Jul 2, 2015, 10:12:02 PM",7,2,2015,Afternoon Ride,Ride,,2718,8.64,,FALSE,,activities/337886595.gpx,70.30680084,,2718,2039,8648.700195,10.80000019,,69.79440308,69.79440308,243.1999969,296,37.90000153,0,,,,,,,,89.73390198,204.0086823,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338257704,"Jul 3, 2015, 2:36:11 PM",7,3,2015,Emily,Ride,,3791,11.5,,FALSE,,activities/338257704.gpx,70.30680084,,3791,2718,11506.2002,14.39999962,,57.59840012,57.59840012,272,291.7000122,14.10000038,0,,,,,,,,78.09929657,236.6853943,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338498022,"Jul 3, 2015, 9:13:32 PM",7,3,2015,Afternoon Ride,Ride,,529,1.32,,FALSE,,activities/338498022.gpx,70.30680084,,529,520,1328.300049,9.800000191,,21.14760017,,418.8999939,453.5,28.5,-1.30242002,,,,,,,,81.31610107,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346298075,"Jul 15, 2015, 1:50:16 AM",7,15,2015,First Run,Run,,693,2.65,,FALSE,,activities/346298075.gpx,70.30680084,,693,693,2649.600098,5.199999809,,10.02750015,10.02750015,282.6000061,296,12.69999981,0,,,,,,,,,230.8368225,,,,,,,,,,,,,,,,0,,,2672.199951,,,,,,,,,,,,,,,,,,,,,,,,,,
346844505,"Jul 15, 2015, 8:05:46 PM",7,15,2015,Afternoon Run,Run,,889,3.18,,FALSE,,activities/346844505.gpx,70.30680084,,889,880,3184.199951,5.400000095,,0,0,282.7999878,296,12.80000019,0,,,,,,,,,277.0784607,,,,,,,,,,,,,,,,0,,,3207.5,,,,,,,,,,,,,,,,,,,,,,,,,,
347586977,"Jul 16, 2015, 8:27:35 PM",7,16,2015,Rain 1 mile ,Run,,457,1.84,,FALSE,,activities/347586977.gpx,70.30680084,,457,444,1847.199951,7.599999905,,0,0,287.8999939,292.7999878,6.599999905,0,,,,,,,,,159.9151001,,,,,,,,,,,,,,,,0,,,1851.199951,,,,,,,,,,,,,,,,,,,,,,,,,,
348759496,"Jul 18, 2015, 4:02:09 PM",7,18,2015,Lunch Run,Run,,751,2.63,,FALSE,,activities/348759496.gpx,70.30680084,,751,744,2631.699951,5.800000191,,0,-0.100000001,282.7000122,296,12.80000019,0.00379983,,,,,,,,,229.2818909,,,,,,,,,,,,,,,,0,,,2654.199951,,,,,,,,,,,,,,,,,,,,,,,,,,
349418362,"Jul 19, 2015, 2:03:41 PM",7,19,2015,Morning Run,Run,,433,1.85,,FALSE,,activities/349418362.gpx,70.30680084,,433,433,1852.400024,6.699999809,,0,-0.100000001,288,292.7999878,5.599999905,0.0053984,,,,,,,,,160.3556519,,,,,,,,,,,,,,,,0,,,1856.300049,,,,,,,,,,,,,,,,,,,,,,,,,,
350867487,"Jul 21, 2015, 3:23:56 PM",7,21,2015,Cabin ,Run,,460,1.8,,FALSE,,activities/350867487.gpx,70.30680084,,460,456,1799.699951,5.800000191,,0,,396.5,404.2999878,12.10000038,-0.00555648,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354724449,"Jul 26, 2015, 7:08:52 PM",7,26,2015,Afternoon Run,Run,,429,1.83,,FALSE,,activities/354724449.gpx,70.30680084,,429,429,1836.5,5.599999905,,0,0,287.7999878,292.7999878,5.900000095,0,,,,,,,,,158.9907837,,,,,,,,,,,,,,,,0,,,1840.5,,,,,,,,,,,,,,,,,,,,,,,,,,
419494173,"Oct 24, 2015, 8:17:20 PM",10,24,2015,Restarting ,Run,I am out of shape. Only 2 miles around campus. ,1031,3.26,,FALSE,,activities/419494173.gpx,70.30680084,,1031,1031,3261.699951,4.699999809,,26.84860039,,274.5,293.7999878,17.79999924,0.226876006,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436903489,"Nov 21, 2015, 11:11:47 PM",11,21,2015,Home,Run,,506,2,,FALSE,,activities/436903489.gpx,70.30680084,,506,506,2003.599976,6.400000095,,0,0.200000003,287.2999878,292.7999878,7.900000095,-0.00998203,,,,,,,,,173.4170074,,,,,,,,,,,,,,,,0,,,2007.5,,,,,,,,,,,,,,,,,,,,,,,,,,
437430053,"Nov 22, 2015, 4:18:02 PM",11,22,2015,Morning Run,Run,,712,2.61,,FALSE,,activities/437430053.gpx,70.30680084,,712,691,2614.5,5.900000095,,0,0.100000001,282.7000122,296,12.89999962,-0.00382482,,,,,,,,,227.7269745,,,,,,,,,,,,,,,,0,,,2636.199951,,,,,,,,,,,,,,,,,,,,,,,,,,
437973546,"Nov 23, 2015, 2:57:14 PM",11,23,2015,Morning Run,Run,,460,1.85,,FALSE,,activities/437973546.gpx,70.30680084,,460,460,1858.300049,6.199999809,,0,0.200000003,287.2000122,292.7999878,7.300000191,-0.0107625,,,,,,,,,160.8566895,,,,,,,,,,,,,,,,0,,,1862.099976,,,,,,,,,,,,,,,,,,,,,,,,,,
438607662,"Nov 24, 2015, 4:54:01 PM",11,24,2015,Morning Run,Run,,1020,3.72,,FALSE,,activities/438607662.gpx,70.30680084,,1020,1020,3728.600098,6.300000191,,14.97420025,15.07419968,277.7000122,292.7999878,12.89999962,-0.00268197,,,,,,,,,324.2962646,,,,,,,,,,,,,,,,0,,,3754.100098,,,,,,,,,,,,,,,,,,,,,,,,,,
439159978,"Nov 25, 2015, 3:43:42 PM",11,25,2015,Morning Run,Run,,445,1.83,,FALSE,,activities/439159978.gpx,70.30680084,,445,445,1838.900024,5.599999905,,0,0,287,292.7999878,7.5,0,,,,,,,,,159.2240143,,,,,,,,,,,,,,,,0,,,1843.199951,,,,,,,,,,,,,,,,,,,,,,,,,,
439699786,"Nov 26, 2015, 3:02:28 PM",11,26,2015,In  the Snow,Run,,682,2.6,,FALSE,,activities/439699786.gpx,70.30680084,,682,682,2607.100098,5.800000191,,0,0.100000001,282.7999878,296.1000061,14.19999981,-0.00383568,,,,,,,,,227.0272522,,,,,,,,,,,,,,,,0,,,2628.100098,,,,,,,,,,,,,,,,,,,,,,,,,,
504591625,"Feb 28, 2016, 3:32:47 PM",2,28,2016,Morning Run,Run,,1103,3.61,,FALSE,,activities/504591625.gpx,70.30680084,,1103,1099,3615.699951,4.900000095,,15.9666996,,277.1000061,295.3999939,10.39999962,0.0276572,,,,,,,,,315.0963135,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513725479,"Mar 11, 2016, 1:13:39 AM",3,11,2016,Evening Run,Run,Late night mind clearing ,1551,4.85,,FALSE,,activities/513725479.gpx,70.30680084,,1551,1456,4856.299805,5.800000191,,17.64620018,,271.2999878,295.3999939,9.199999809,0.0514795,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516060436,"Mar 13, 2016, 3:16:23 PM",3,13,2016,Morning Run,Run,,1813,5.06,,FALSE,,activities/516060436.gpx,70.30680084,,1813,1619,5067.399902,7.199999809,,47.17950058,47.57949829,259.2999878,292.7999878,20,-0.00789359,,,,,,,,,446.4958801,,,,,,,,,,,,,,,,0,,,5168.700195,,,,,,,,,,,,,,,,,,,,,,,,,,
516830519,"Mar 14, 2016, 1:02:20 PM",3,14,2016,Morning Run,Run,,399,1.67,,FALSE,,activities/516830519.gpx,70.30680084,,399,399,1669.599976,6.300000191,,0,0.300000012,287.6000061,292.7999878,5.800000191,-0.017968399,,,,,,,,,144.4522552,,,,,,,,,,,,,,,,0,,,1672.199951,,,,,,,,,,,,,,,,,,,,,,,,,,
569634899,"May 8, 2016, 2:56:55 PM",5,8,2016,Morning Run,Run,,675,2.61,,FALSE,,activities/569634899.gpx,70.30680084,,675,675,2617,5.900000095,,0,0,282.8999939,296,13,0,,,,,,,,,227.891098,,,,,,,,,,,,,,,,0,,,2638.100098,,,,,,,,,,,,,,,,,,,,,,,,,,
570528115,"May 9, 2016, 1:45:21 PM",5,9,2016,Morning Run,Run,,537,1.82,,FALSE,,activities/570528115.gpx,70.30680084,,537,513,1828.199951,6.300000191,,0,-0.100000001,287.7999878,292.7999878,6.199999809,0.00546986,,,,,,,,,158.2737885,,,,,,,,,,,,,,,,0,,,1832.199951,,,,,,,,,,,,,,,,,,,,,,,,,,
572032830,"May 10, 2016, 9:58:55 PM",5,10,2016,Afternoon Run,Run,,1344,4.55,,FALSE,,activities/572032830.gpx,70.30680084,,1344,1333,4555.700195,6.599999905,,15.69810009,15.69810009,279.7999878,296,9.300000191,0,,,,,,,,,396.6347046,,,,,,,,,,,,,,,,0,,,4591.5,,,,,,,,,,,,,,,,,,,,,,,,,,
573128373,"May 11, 2016, 11:11:15 PM",5,11,2016,Evening Run,Run,,716,2.63,,FALSE,,activities/573128373.gpx,70.30680084,,716,716,2631.300049,5.300000191,,0,0,282.6000061,296,14.89999962,0,,,,,,,,,229.2905426,,,,,,,,,,,,,,,,0,,,2654.300049,,,,,,,,,,,,,,,,,,,,,,,,,,
574248052,"May 13, 2016, 12:17:10 AM",5,13,2016,Evening Run,Run,,865,3.26,,FALSE,,activities/574248052.gpx,70.30680084,,865,846,3262.699951,6.300000191,,0,-0.200000003,283,296,12.80000019,0.00612989,,,,,,,,,283.9374084,,,,,,,,,,,,,,,,0,,,3286.899902,,,,,,,,,,,,,,,,,,,,,,,,,,
575676385,"May 14, 2016, 1:44:53 PM",5,14,2016,Morning Run,Run,,460,1.71,,FALSE,,activities/575676385.gpx,70.30680084,,460,400,1717.900024,7.099999905,,0,-0.100000001,287.7999878,292.7999878,6.699999809,0.00582106,,,,,,,,,148.7714844,,,,,,,,,,,,,,,,0,,,1722.199951,,,,,,,,,,,,,,,,,,,,,,,,,,
577111626,"May 15, 2016, 4:34:52 PM",5,15,2016,Lunch Run,Run,,1454,4.91,,FALSE,,activities/577111626.gpx,70.30680084,,1454,1422,4917.899902,5.300000191,,15.79640007,15.99639988,279.7000122,296,9.800000191,-0.00406678,,,,,,,,,427.845459,,,,,,,,,,,,,,,,0,,,4952.799805,,,,,,,,,,,,,,,,,,,,,,,,,,
578500194,"May 16, 2016, 11:16:38 PM",5,16,2016,Evening Run,Run,,829,3.26,,FALSE,,activities/578500194.gpx,70.30680084,,829,829,3261.5,6.5,,10.11999989,10.02000046,282.2999878,296,14.60000038,0.00306607,,,,,,,,,283.8510132,,,,,,,,,,,,,,,,0,,,3285.899902,,,,,,,,,,,,,,,,,,,,,,,,,,
579503877,"May 17, 2016, 9:29:51 PM",5,17,2016,Afternoon Run,Run,,1781,5.95,,FALSE,,activities/579503877.gpx,70.30680084,,1781,1740,5953.899902,7.300000191,,43.13510132,43.03509903,259.2999878,291.7000122,23.79999924,0.00167957,,,,,,,,,521.5726929,,,,,,,,,,,,,,,,0,,,6037.799805,,,,,,,,,,,,,,,,,,,,,,,,,,
580545939,"May 18, 2016, 9:47:44 PM",5,18,2016,Afternoon Run,Run,,421,1.85,,FALSE,,activities/580545939.gpx,70.30680084,,421,412,1853.300049,7,,0,-0.100000001,287.7000122,292.7999878,6.599999905,0.00539578,,,,,,,,,160.4593201,,,,,,,,,,,,,,,,0,,,1857.5,,,,,,,,,,,,,,,,,,,,,,,,,,
581585560,"May 19, 2016, 10:06:40 PM",5,19,2016,Afternoon Run,Run,,834,3.27,,FALSE,,activities/581585560.gpx,70.30680084,,834,834,3277.399902,6.199999809,,0,-0.200000003,282.8999939,296,13.39999962,0.0061024,,,,,,,,,285.172699,,,,,,,,,,,,,,,,0,,,3301.199951,,,,,,,,,,,,,,,,,,,,,,,,,,
583050353,"May 21, 2016, 12:24:48 PM",5,21,2016,Morning Run,Run,Felt sick this morning ,1469,5.09,,FALSE,,activities/583050353.gpx,70.30680084,,1469,1459,5093.5,5.699999809,,15.72920036,15.72920036,279.7000122,296,9.199999809,0,,,,,,,,,443.1873474,,,,,,,,,,,,,,,,0,,,5130.399902,,,,,,,,,,,,,,,,,,,,,,,,,,
584515041,"May 22, 2016, 3:40:41 PM",5,22,2016,Morning Run,Run,,823,3.25,,FALSE,,activities/584515041.gpx,70.30680084,,823,823,3258.199951,6.300000191,,0,-0.200000003,283,296,9.399999619,0.00613836,,,,,,,,,283.4190979,,,,,,,,,,,,,,,,0,,,3280.899902,,,,,,,,,,,,,,,,,,,,,,,,,,
